date,hashrate
2014/09/19,2.5887248777226E+17
2014/09/20,2.5034226669344E+17
2014/09/21,2.5963618578838E+17
2014/09/22,2.3732435693867E+17
2014/09/23,2.3927521381826E+17
2014/09/24,2.3288383397277E+17
2014/09/25,2.5199698463133E+17
2014/09/26,2.6563723486522E+17
2014/09/27,2.2407050562318E+17
2014/09/28,2.4137752381864E+17
2014/09/29,2.3227371192343E+17
2014/09/30,2.4183641603951E+17
2014/10/01,2.7254415107886E+17
2014/10/02,2.4832323347282E+17
2014/10/03,2.4076600766423E+17
2014/10/04,2.5398331343782E+17
2014/10/05,2.9456476133885E+17
2014/10/06,2.8106990782293E+17
2014/10/07,2.6792739276694E+17
2014/10/08,2.3781721261549E+17
2014/10/09,2.3221958668809E+17
2014/10/10,2.7119197736578E+17
2014/10/11,2.7180200805472E+17
2014/10/12,2.5091322666819E+17
2014/10/13,2.6158471122031E+17
2014/10/14,2.4878809466848E+17
2014/10/15,2.5662557813445E+17
2014/10/16,2.5968553995813E+17
2014/10/17,2.4593918305562E+17
2014/10/18,2.7465367315777E+17
2014/10/19,2.5492408822151E+17
2014/10/20,2.3945209353611E+17
2014/10/21,2.4002470781742E+17
2014/10/22,2.8889632469757E+17
2014/10/23,2.6607229741251E+17
2014/10/24,2.8579437689582E+17
2014/10/25,2.6913736516354E+17
2014/10/26,2.5953081433757E+17
2014/10/27,2.5325621862132E+17
2014/10/28,2.6993973143889E+17
2014/10/29,2.5731226844795E+17
2014/10/30,2.9578700373761E+17
2014/10/31,3.2655923190002E+17
2014/11/01,3.0248781858017E+17
2014/11/02,2.9517696399855E+17
2014/11/03,2.8145717996832E+17
2014/11/04,3.0035657889028E+17
2014/11/05,3.2092587137477E+17
2014/11/06,2.7011848092891E+17
2014/11/07,3.0366898255254E+17
2014/11/08,2.9126774721296E+17
2014/11/09,2.8267617667415E+17
2014/11/10,3.0944910759348E+17
2014/11/11,2.776682449766E+17
2014/11/12,2.7070901551927E+17
2014/11/13,2.748851396967E+17
2014/11/14,2.9976257384033E+17
2014/11/15,2.9258786568842E+17
2014/11/16,2.8659145682124E+17
2014/11/17,2.9527521565911E+17
2014/11/18,2.9700925326419E+17
2014/11/19,2.8791918201091E+17
2014/11/20,2.7555247604097E+17
2014/11/21,2.6191630512881E+17
2014/11/22,2.9622899137172E+17
2014/11/23,2.9345085970424E+17
2014/11/24,2.8968093911353E+17
2014/11/25,2.8888485985614E+17
2014/11/26,2.7218552883699E+17
2014/11/27,2.7272309746E+17
2014/11/28,3.0244978710742E+17
2014/11/29,2.9755964392651E+17
2014/11/30,3.1721895144506E+17
2014/12/01,3.0113123954283E+17
2014/12/02,2.7761584302352E+17
2014/12/03,2.4521692926131E+17
2014/12/04,2.7775517872415E+17
2014/12/05,2.968184497384E+17
2014/12/06,3.0164553140288E+17
2014/12/07,2.6025980258909E+17
2014/12/08,2.8328901109393E+17
2014/12/09,2.841787101995E+17
2014/12/10,3.1814958362375E+17
2014/12/11,2.7138992227857E+17
2014/12/12,2.9808210892164E+17
2014/12/13,2.8494749262732E+17
2014/12/14,2.7778822167719E+17
2014/12/15,2.9127857436294E+17
2014/12/16,2.688601388015E+17
2014/12/17,2.6873952713819E+17
2014/12/18,2.6247319695601E+17
2014/12/19,2.469783810621E+17
2014/12/20,2.7974896486826E+17
2014/12/21,2.7172225942062E+17
2014/12/22,2.6632974005662E+17
2014/12/23,3.1786568044654E+17
2014/12/24,2.9896765307934E+17
2014/12/25,3.2336857303074E+17
2014/12/26,2.8849769575388E+17
2014/12/27,3.1510321784669E+17
2014/12/28,3.1210904557847E+17
2014/12/29,3.3182374104071E+17
2014/12/30,3.0285468288841E+17
2014/12/31,3.2182207788629E+17
2015/01/01,3.2216464740256E+17
2015/01/02,3.302050843355E+17
2015/01/03,3.3371772725109E+17
2015/01/04,3.3119770886164E+17
2015/01/05,3.3509287672999E+17
2015/01/06,3.168286111599E+17
2015/01/07,3.1049855866968E+17
2015/01/08,2.7859953053112E+17
2015/01/09,3.0595908118381E+17
2015/01/10,2.8989638847822E+17
2015/01/11,2.9806282063193E+17
2015/01/12,3.2009124297809E+17
2015/01/13,2.7216190125239E+17
2015/01/14,3.1372375553274E+17
2015/01/15,3.1057787546289E+17
2015/01/16,3.2786248477454E+17
2015/01/17,2.9806123227787E+17
2015/01/18,3.2053242514603E+17
2015/01/19,3.454882437477E+17
2015/01/20,2.7414458349885E+17
2015/01/21,2.8418502896642E+17
2015/01/22,3.3609286815488E+17
2015/01/23,2.8099235122727E+17
2015/01/24,2.6731810154695E+17
2015/01/25,2.7915105028575E+17
2015/01/26,2.7500253962833E+17
2015/01/27,2.9578615875059E+17
2015/01/28,3.1872224317322E+17
2015/01/29,3.3912809195583E+17
2015/01/30,3.177054245623E+17
2015/01/31,3.027861613502E+17
2015/02/01,3.5158852479198E+17
2015/02/02,3.0614932753709E+17
2015/02/03,2.9790290399535E+17
2015/02/04,3.0770433521604E+17
2015/02/05,3.0807973705678E+17
2015/02/06,3.492798893338E+17
2015/02/07,3.4768520415906E+17
2015/02/08,2.9139696903513E+17
2015/02/09,3.1669203252277E+17
2015/02/10,3.4161735355952E+17
2015/02/11,3.3151936980921E+17
2015/02/12,3.1135099273233E+17
2015/02/13,2.9416971316486E+17
2015/02/14,3.4519192806833E+17
2015/02/15,3.0912652800516E+17
2015/02/16,3.4562524374857E+17
2015/02/17,3.430026783197E+17
2015/02/18,3.4655827643312E+17
2015/02/19,3.7721287611714E+17
2015/02/20,3.6337801219575E+17
2015/02/21,3.1466481709601E+17
2015/02/22,3.2684241850453E+17
2015/02/23,3.4110402389448E+17
2015/02/24,3.110099727117E+17
2015/02/25,3.3935165802045E+17
2015/02/26,3.5610426534045E+17
2015/02/27,3.5732474772394E+17
2015/02/28,3.3930417675167E+17
2015/03/01,3.4042464282731E+17
2015/03/02,3.3265506046905E+17
2015/03/03,3.7065959415162E+17
2015/03/04,3.5961961302162E+17
2015/03/05,2.9994899400245E+17
2015/03/06,3.3956911311451E+17
2015/03/07,3.2876971432394E+17
2015/03/08,3.5283249018715E+17
2015/03/09,3.4977551775664E+17
2015/03/10,3.3410478868037E+17
2015/03/11,3.8700941958712E+17
2015/03/12,3.2828912208386E+17
2015/03/13,3.2786833809005E+17
2015/03/14,3.2939501168089E+17
2015/03/15,3.2739802309214E+17
2015/03/16,3.3440072983261E+17
2015/03/17,3.2164369185897E+17
2015/03/18,3.3211116034281E+17
2015/03/19,3.4443307211804E+17
2015/03/20,3.2534286417322E+17
2015/03/21,3.3478572006771E+17
2015/03/22,3.1935769814233E+17
2015/03/23,3.4907601159299E+17
2015/03/24,3.8348479523738E+17
2015/03/25,3.8689796525253E+17
2015/03/26,3.5479257136739E+17
2015/03/27,3.8698391715649E+17
2015/03/28,3.6328658377269E+17
2015/03/29,3.4982592060627E+17
2015/03/30,3.3164507278768E+17
2015/03/31,3.4761395164367E+17
2015/04/01,3.256345811946E+17
2015/04/02,3.4451996894914E+17
2015/04/03,3.6498587947692E+17
2015/04/04,3.523226844051E+17
2015/04/05,3.6238192113826E+17
2015/04/06,3.453326701762E+17
2015/04/07,3.5078585271868E+17
2015/04/08,3.2222698310154E+17
2015/04/09,3.4124763515698E+17
2015/04/10,3.3643608166697E+17
2015/04/11,3.6182720656727E+17
2015/04/12,3.4347189885413E+17
2015/04/13,3.2859365729802E+17
2015/04/14,3.8956912208883E+17
2015/04/15,3.212744672568E+17
2015/04/16,3.3568137252052E+17
2015/04/17,3.1926956937514E+17
2015/04/18,3.3380195902811E+17
2015/04/19,3.5296456154E+17
2015/04/20,3.5014828852755E+17
2015/04/21,3.8617079252792E+17
2015/04/22,3.4831388491305E+17
2015/04/23,3.3744431533091E+17
2015/04/24,2.9741972837674E+17
2015/04/25,3.5055377915197E+17
2015/04/26,3.6204828182418E+17
2015/04/27,3.2715014060358E+17
2015/04/28,3.5362588944801E+17
2015/04/29,3.2413111648538E+17
2015/04/30,3.115371392549E+17
2015/05/01,3.3918487599395E+17
2015/05/02,3.4958985848199E+17
2015/05/03,3.4008063527399E+17
2015/05/04,3.2524075649011E+17
2015/05/05,3.3840470843953E+17
2015/05/06,3.5844773925035E+17
2015/05/07,3.6868615774279E+17
2015/05/08,3.4840078902983E+17
2015/05/09,3.180196804902E+17
2015/05/10,3.0897006920834E+17
2015/05/11,3.4327315110627E+17
2015/05/12,3.803573477811E+17
2015/05/13,3.6595903328522E+17
2015/05/14,3.6140685389681E+17
2015/05/15,3.706658307186E+17
2015/05/16,3.2883356563399E+17
2015/05/17,3.7842202097489E+17
2015/05/18,3.5089115300247E+17
2015/05/19,3.4093397180342E+17
2015/05/20,3.3191997876923E+17
2015/05/21,3.7507542990941E+17
2015/05/22,3.4567764670315E+17
2015/05/23,3.2533869036201E+17
2015/05/24,3.0329584079857E+17
2015/05/25,3.6369416203005E+17
2015/05/26,3.3225847605657E+17
2015/05/27,3.4291845292616E+17
2015/05/28,3.282290972319E+17
2015/05/29,3.6761008097787E+17
2015/05/30,3.1687721777189E+17
2015/05/31,3.5067461018778E+17
2015/06/01,3.4431677665651E+17
2015/06/02,3.2915438485546E+17
2015/06/03,3.5462334537413E+17
2015/06/04,3.3142915989823E+17
2015/06/05,3.4346656245555E+17
2015/06/06,3.6775313324543E+17
2015/06/07,3.9292991230671E+17
2015/06/08,3.4797077063288E+17
2015/06/09,3.7135073170368E+17
2015/06/10,3.7443200927539E+17
2015/06/11,3.8485830898497E+17
2015/06/12,3.2156806348895E+17
2015/06/13,3.5555087260618E+17
2015/06/14,3.8518810399254E+17
2015/06/15,3.6406866840379E+17
2015/06/16,3.2319082855239E+17
2015/06/17,3.2847101198639E+17
2015/06/18,3.8808341403413E+17
2015/06/19,3.8776053817703E+17
2015/06/20,3.4541578743066E+17
2015/06/21,3.1783386707857E+17
2015/06/22,3.4423573397349E+17
2015/06/23,3.5908266494546E+17
2015/06/24,3.7747392618738E+17
2015/06/25,3.7575249301348E+17
2015/06/26,3.8290832223014E+17
2015/06/27,3.379111709145E+17
2015/06/28,3.4636421684886E+17
2015/06/29,3.3600246025988E+17
2015/06/30,3.5567635955597E+17
2015/07/01,3.6259357893792E+17
2015/07/02,3.3967348293127E+17
2015/07/03,3.9616383209973E+17
2015/07/04,3.7127158508964E+17
2015/07/05,3.7691692123982E+17
2015/07/06,3.9940439210733E+17
2015/07/07,3.6500241697786E+17
2015/07/08,3.6986146483641E+17
2015/07/09,3.6281415323259E+17
2015/07/10,3.505725266741E+17
2015/07/11,3.8402933068296E+17
2015/07/12,3.5832958618016E+17
2015/07/13,3.5026695932654E+17
2015/07/14,3.7684441215831E+17
2015/07/15,3.7235190972256E+17
2015/07/16,3.6677568483306E+17
2015/07/17,3.5902972419449E+17
2015/07/18,3.9375501604731E+17
2015/07/19,3.8058168628921E+17
2015/07/20,3.8030471682273E+17
2015/07/21,3.5937802865033E+17
2015/07/22,3.598504926307E+17
2015/07/23,3.8290642448689E+17
2015/07/24,3.932194407619E+17
2015/07/25,4.1339634731669E+17
2015/07/26,3.7763116363889E+17
2015/07/27,3.9138567157968E+17
2015/07/28,3.8484009533988E+17
2015/07/29,3.6523563345528E+17
2015/07/30,3.7198112211448E+17
2015/07/31,3.6422999312145E+17
2015/08/01,4.1820650280182E+17
2015/08/02,4.0742681562614E+17
2015/08/03,3.7986681447487E+17
2015/08/04,4.0422390543305E+17
2015/08/05,3.1832162363997E+17
2015/08/06,3.7081442933701E+17
2015/08/07,3.8113890101437E+17
2015/08/08,3.8587425653417E+17
2015/08/09,3.7644106865072E+17
2015/08/10,4.1691155156173E+17
2015/08/11,4.5338481474693E+17
2015/08/12,3.6091648599888E+17
2015/08/13,3.6920419763736E+17
2015/08/14,3.7938200894501E+17
2015/08/15,3.5845024874185E+17
2015/08/16,3.698356447832E+17
2015/08/17,3.5897207908643E+17
2015/08/18,3.8211568927701E+17
2015/08/19,3.9963149203176E+17
2015/08/20,4.1311841520555E+17
2015/08/21,3.9249095917085E+17
2015/08/22,4.3384324412141E+17
2015/08/23,3.8986606177179E+17
2015/08/24,4.0318961890475E+17
2015/08/25,4.028364408163E+17
2015/08/26,3.9263516877141E+17
2015/08/27,4.0684237801908E+17
2015/08/28,3.9134478204264E+17
2015/08/29,4.421058594481E+17
2015/08/30,4.144318399509E+17
2015/08/31,4.3031013501439E+17
2015/09/01,3.9628845663844E+17
2015/09/02,4.2724813063953E+17
2015/09/03,4.0880487879991E+17
2015/09/04,4.3018649292041E+17
2015/09/05,4.3426891973516E+17
2015/09/06,4.2833782851948E+17
2015/09/07,3.9771249552829E+17
2015/09/08,4.0926880018663E+17
2015/09/09,3.973249597499E+17
2015/09/10,4.6864090444331E+17
2015/09/11,4.7834854560792E+17
2015/09/12,4.1357739702317E+17
2015/09/13,3.928085889519E+17
2015/09/14,4.6009534987685E+17
2015/09/15,4.3232775842941E+17
2015/09/16,4.4608993792258E+17
2015/09/17,3.9189711303196E+17
2015/09/18,4.312727351997E+17
2015/09/19,4.0294414041486E+17
2015/09/20,3.6376185056971E+17
2015/09/21,3.9325984962581E+17
2015/09/22,4.3968584956796E+17
2015/09/23,4.5339402900566E+17
2015/09/24,4.3436824087513E+17
2015/09/25,4.5917974597384E+17
2015/09/26,4.7200598460628E+17
2015/09/27,4.291783376812E+17
2015/09/28,4.0798579406656E+17
2015/09/29,4.8826561982415E+17
2015/09/30,4.7797781898383E+17
2015/10/01,4.5068548807166E+17
2015/10/02,3.9648153127381E+17
2015/10/03,4.4048814773701E+17
2015/10/04,4.6651938515919E+17
2015/10/05,4.5997271774914E+17
2015/10/06,4.4525248816928E+17
2015/10/07,4.1553815128138E+17
2015/10/08,4.1635345407791E+17
2015/10/09,4.2151262004324E+17
2015/10/10,4.1149549619196E+17
2015/10/11,4.8208924972768E+17
2015/10/12,4.3313144944989E+17
2015/10/13,4.1671338563971E+17
2015/10/14,4.5003953633958E+17
2015/10/15,4.7738822538459E+17
2015/10/16,4.7600591270415E+17
2015/10/17,4.1646217765089E+17
2015/10/18,4.2473714488744E+17
2015/10/19,4.8495688257728E+17
2015/10/20,4.2781115025988E+17
2015/10/21,4.1234142227101E+17
2015/10/22,4.7723573173314E+17
2015/10/23,4.4242299451327E+17
2015/10/24,4.4230559834728E+17
2015/10/25,4.6675416391946E+17
2015/10/26,4.6310420575346E+17
2015/10/27,4.7876954286321E+17
2015/10/28,4.3425861343276E+17
2015/10/29,4.3284212225749E+17
2015/10/30,4.9903048962236E+17
2015/10/31,5.0881647261872E+17
2015/11/01,4.6829832607216E+17
2015/11/02,4.7351682959734E+17
2015/11/03,4.9209735085203E+17
2015/11/04,4.7103008425482E+17
2015/11/05,4.6134192659995E+17
2015/11/06,4.5080961746979E+17
2015/11/07,4.7519286397381E+17
2015/11/08,4.5301518893667E+17
2015/11/09,4.2824799944642E+17
2015/11/10,4.7342683655776E+17
2015/11/11,5.1645590277704E+17
2015/11/12,5.1586407159482E+17
2015/11/13,5.264075741154E+17
2015/11/14,5.0087453207058E+17
2015/11/15,4.8505526978566E+17
2015/11/16,5.6588016734833E+17
2015/11/17,5.5795796858109E+17
2015/11/18,4.4512885146832E+17
2015/11/19,4.9312721377127E+17
2015/11/20,5.0112032677921E+17
2015/11/21,5.5473386419758E+17
2015/11/22,5.8613815518631E+17
2015/11/23,5.4477311822783E+17
2015/11/24,5.5380611414084E+17
2015/11/25,5.6586852583901E+17
2015/11/26,5.7035824214514E+17
2015/11/27,5.6707492117079E+17
2015/11/28,5.2201173939916E+17
2015/11/29,5.6354010747917E+17
2015/11/30,5.3281270409661E+17
2015/12/01,6.6034754629547E+17
2015/12/02,5.6152592879769E+17
2015/12/03,5.5003709836304E+17
2015/12/04,5.3470422226443E+17
2015/12/05,5.7772075918549E+17
2015/12/06,6.1680771331647E+17
2015/12/07,6.160761719465E+17
2015/12/08,6.1494121131159E+17
2015/12/09,6.960316331282E+17
2015/12/10,7.3085106659012E+17
2015/12/11,7.5111327919476E+17
2015/12/12,6.3635752572915E+17
2015/12/13,6.1543504492468E+17
2015/12/14,6.7054842986406E+17
2015/12/15,7.4958763637113E+17
2015/12/16,6.9481526185355E+17
2015/12/17,6.1673660193261E+17
2015/12/18,6.5800360453274E+17
2015/12/19,7.3471221943231E+17
2015/12/20,7.6434469884827E+17
2015/12/21,7.4715520085925E+17
2015/12/22,6.634494121392E+17
2015/12/23,7.4919799959109E+17
2015/12/24,7.0571864236538E+17
2015/12/25,6.4502385236291E+17
2015/12/26,8.0921705081469E+17
2015/12/27,8.9143792987379E+17
2015/12/28,8.2206297775484E+17
2015/12/29,7.2025700868324E+17
2015/12/30,7.6673323188968E+17
2015/12/31,7.4314190682347E+17
2016/01/01,7.1430947817886E+17
2016/01/02,7.0452873895816E+17
2016/01/03,7.770801138274E+17
2016/01/04,8.5027284733081E+17
2016/01/05,8.448980190434E+17
2016/01/06,7.4724263957446E+17
2016/01/07,7.6025093441017E+17
2016/01/08,8.5064733833421E+17
2016/01/09,8.2881585857943E+17
2016/01/10,8.503988693884E+17
2016/01/11,9.0183958424543E+17
2016/01/12,8.871314970841E+17
2016/01/13,8.9323937383448E+17
2016/01/14,7.5625984160295E+17
2016/01/15,7.1621872248833E+17
2016/01/16,7.661744796037E+17
2016/01/17,7.8050468519867E+17
2016/01/18,9.8887387819655E+17
2016/01/19,8.4221777012006E+17
2016/01/20,8.3350878850935E+17
2016/01/21,7.6316246443658E+17
2016/01/22,8.9458450498608E+17
2016/01/23,9.7966744271328E+17
2016/01/24,9.539245056476E+17
2016/01/25,1.0082179944028E+18
2016/01/26,9.4200772507663E+17
2016/01/27,9.2872296666776E+17
2016/01/28,9.0257672683942E+17
2016/01/29,9.7928305948667E+17
2016/01/30,1.0441859113318E+18
2016/01/31,1.0650531173197E+18
2016/02/01,1.0608044471769E+18
2016/02/02,9.865721429823E+17
2016/02/03,1.0505345577856E+18
2016/02/04,1.1185603237089E+18
2016/02/05,1.0472922003706E+18
2016/02/06,1.1137023918364E+18
2016/02/07,1.3173822446231E+18
2016/02/08,1.2101617970381E+18
2016/02/09,1.1597953475483E+18
2016/02/10,1.2626944539201E+18
2016/02/11,1.2627129205303E+18
2016/02/12,1.2873390045525E+18
2016/02/13,1.1304509961284E+18
2016/02/14,1.182092869042E+18
2016/02/15,1.1325153146964E+18
2016/02/16,1.0846848861601E+18
2016/02/17,1.0124051833434E+18
2016/02/18,1.1984301457634E+18
2016/02/19,1.1920161440761E+18
2016/02/20,1.194488345912E+18
2016/02/21,1.1039851383744E+18
2016/02/22,1.0393156753822E+18
2016/02/23,1.1086403336315E+18
2016/02/24,1.0386033211571E+18
2016/02/25,1.1042606075499E+18
2016/02/26,1.252628193131E+18
2016/02/27,1.0938308152615E+18
2016/02/28,1.2029674808628E+18
2016/02/29,1.1217773474358E+18
2016/03/01,1.0709942428233E+18
2016/03/02,1.2198447904099E+18
2016/03/03,1.1422914531675E+18
2016/03/04,1.2262685643133E+18
2016/03/05,1.2477485137809E+18
2016/03/06,1.1450690532474E+18
2016/03/07,1.1900170709256E+18
2016/03/08,1.0465622847438E+18
2016/03/09,1.3060660508682E+18
2016/03/10,1.2525883329393E+18
2016/03/11,1.2834846182065E+18
2016/03/12,1.1723352992082E+18
2016/03/13,1.0707958933982E+18
2016/03/14,1.1184652684265E+18
2016/03/15,1.2376790130606E+18
2016/03/16,1.2771089879576E+18
2016/03/17,1.1411243929513E+18
2016/03/18,1.1514879985191E+18
2016/03/19,1.1183388633464E+18
2016/03/20,1.1744945950278E+18
2016/03/21,1.1301901456307E+18
2016/03/22,1.1969308152706E+18
2016/03/23,1.209997790432E+18
2016/03/24,1.2425259273581E+18
2016/03/25,1.2087310877676E+18
2016/03/26,1.2374261562282E+18
2016/03/27,1.2409274288578E+18
2016/03/28,1.2130335732649E+18
2016/03/29,1.3820203150926E+18
2016/03/30,1.2730864525691E+18
2016/03/31,1.098288643529E+18
2016/04/01,1.137475707112E+18
2016/04/02,1.272008690205E+18
2016/04/03,1.1451846610029E+18
2016/04/04,1.3418230795756E+18
2016/04/05,1.3099592235662E+18
2016/04/06,1.2728041942759E+18
2016/04/07,1.2140198969923E+18
2016/04/08,1.1918548315548E+18
2016/04/09,1.2856929233451E+18
2016/04/10,1.4351535670563E+18
2016/04/11,1.30754515082E+18
2016/04/12,1.2619325617476E+18
2016/04/13,1.3244479194909E+18
2016/04/14,1.3772865695013E+18
2016/04/15,1.3610182748224E+18
2016/04/16,1.2529752364622E+18
2016/04/17,1.3374316235579E+18
2016/04/18,1.2723436318773E+18
2016/04/19,1.2927088691376E+18
2016/04/20,1.3310734906273E+18
2016/04/21,1.4464295088827E+18
2016/04/22,1.2621009095943E+18
2016/04/23,1.3241852904325E+18
2016/04/24,1.2332019926679E+18
2016/04/25,1.1400412887346E+18
2016/04/26,1.2588831826754E+18
2016/04/27,1.2729400391648E+18
2016/04/28,1.1732148303367E+18
2016/04/29,1.2938259124624E+18
2016/04/30,1.3442504584875E+18
2016/05/01,1.3620579433202E+18
2016/05/02,1.3623724399558E+18
2016/05/03,1.3880172301933E+18
2016/05/04,1.43048595813E+18
2016/05/05,1.3980124171373E+18
2016/05/06,1.4199166391277E+18
2016/05/07,1.3495189294548E+18
2016/05/08,1.4404898185627E+18
2016/05/09,1.5586901632379E+18
2016/05/10,1.4363209084249E+18
2016/05/11,1.3949184771333E+18
2016/05/12,1.309864521965E+18
2016/05/13,1.4343812481587E+18
2016/05/14,1.3866185912934E+18
2016/05/15,1.4155966010424E+18
2016/05/16,1.3218572377577E+18
2016/05/17,1.4337996492826E+18
2016/05/18,1.3665173382139E+18
2016/05/19,1.2722249408762E+18
2016/05/20,1.4012059100552E+18
2016/05/21,1.3232138462568E+18
2016/05/22,1.6568013740672E+18
2016/05/23,1.8076239988053E+18
2016/05/24,1.4994655897569E+18
2016/05/25,1.3619066026893E+18
2016/05/26,1.3746751447121E+18
2016/05/27,1.3120003975261E+18
2016/05/28,1.4260984443371E+18
2016/05/29,1.4727746312602E+18
2016/05/30,1.33833257119E+18
2016/05/31,1.4224655586668E+18
2016/06/01,1.2559015174998E+18
2016/06/02,1.4699899836786E+18
2016/06/03,1.3926932304084E+18
2016/06/04,1.3461052375275E+18
2016/06/05,1.4232310962228E+18
2016/06/06,1.6764312440666E+18
2016/06/07,1.4741402892095E+18
2016/06/08,1.4348383283008E+18
2016/06/09,1.536030343172E+18
2016/06/10,1.4562362902172E+18
2016/06/11,1.4833904646146E+18
2016/06/12,1.4848629978938E+18
2016/06/13,1.4901765742878E+18
2016/06/14,1.4810290577274E+18
2016/06/15,1.3603252417573E+18
2016/06/16,1.5067007768371E+18
2016/06/17,1.4574394056833E+18
2016/06/18,1.4196729402559E+18
2016/06/19,1.742589677857E+18
2016/06/20,1.6768348373961E+18
2016/06/21,1.5638604180943E+18
2016/06/22,1.4614294693488E+18
2016/06/23,1.4315791950378E+18
2016/06/24,1.3529734722188E+18
2016/06/25,1.5534428642609E+18
2016/06/26,1.5782766027824E+18
2016/06/27,1.5534355920199E+18
2016/06/28,1.53594514435E+18
2016/06/29,1.4820478914387E+18
2016/06/30,1.5870781911797E+18
2016/07/01,1.7303027393819E+18
2016/07/02,1.5006077856545E+18
2016/07/03,1.5830387099138E+18
2016/07/04,1.592729116845E+18
2016/07/05,1.4527224868718E+18
2016/07/06,1.576947394944E+18
2016/07/07,1.5006688455629E+18
2016/07/08,1.4978145495727E+18
2016/07/09,1.5606411066384E+18
2016/07/10,1.6454099931048E+18
2016/07/11,1.561094530619E+18
2016/07/12,1.5404305327136E+18
2016/07/13,1.4872884566332E+18
2016/07/14,1.4063964340824E+18
2016/07/15,1.3935980550471E+18
2016/07/16,1.6272804232577E+18
2016/07/17,1.636521344624E+18
2016/07/18,1.601038719437E+18
2016/07/19,1.4750776414422E+18
2016/07/20,1.518066583834E+18
2016/07/21,1.4458457694518E+18
2016/07/22,1.4236596748728E+18
2016/07/23,1.3358310937907E+18
2016/07/24,1.3727609704738E+18
2016/07/25,1.408953139011E+18
2016/07/26,1.3729009011069E+18
2016/07/27,1.3533175789696E+18
2016/07/28,1.3970020099616E+18
2016/07/29,1.5337670439162E+18
2016/07/30,1.4133001350567E+18
2016/07/31,1.4681650567496E+18
2016/08/01,1.552855055122E+18
2016/08/02,1.6888110002248E+18
2016/08/03,1.5743614358918E+18
2016/08/04,1.5768878293913E+18
2016/08/05,1.643370846769E+18
2016/08/06,1.7401703053524E+18
2016/08/07,1.5194266943538E+18
2016/08/08,1.4525248383221E+18
2016/08/09,1.469354737914E+18
2016/08/10,1.4556940354747E+18
2016/08/11,1.3870603050277E+18
2016/08/12,1.5259480556058E+18
2016/08/13,1.6382845913904E+18
2016/08/14,1.6027656565143E+18
2016/08/15,1.6449565540372E+18
2016/08/16,1.4661965915232E+18
2016/08/17,1.377397423386E+18
2016/08/18,1.5181468780819E+18
2016/08/19,1.6116698407835E+18
2016/08/20,1.7161068636974E+18
2016/08/21,1.7199038088975E+18
2016/08/22,1.7413480976075E+18
2016/08/23,1.6796642103934E+18
2016/08/24,1.579317955844E+18
2016/08/25,1.5854182270556E+18
2016/08/26,1.4111608541693E+18
2016/08/27,1.4337430870612E+18
2016/08/28,1.651185078259E+18
2016/08/29,1.7600259457434E+18
2016/08/30,1.6291012598153E+18
2016/08/31,1.5807197455127E+18
2016/09/01,1.5277443860081E+18
2016/09/02,1.664278742412E+18
2016/09/03,1.5004193369086E+18
2016/09/04,1.6766760417543E+18
2016/09/05,1.7622809465849E+18
2016/09/06,1.5053163862813E+18
2016/09/07,1.6276934712112E+18
2016/09/08,1.6227799068986E+18
2016/09/09,1.5646640510804E+18
2016/09/10,1.6369118477565E+18
2016/09/11,1.735161843721E+18
2016/09/12,1.9516273618096E+18
2016/09/13,1.7328667220554E+18
2016/09/14,1.8297307912477E+18
2016/09/15,1.7320028478316E+18
2016/09/16,1.7431007239918E+18
2016/09/17,1.726532262342E+18
2016/09/18,1.6578308326389E+18
2016/09/19,1.5735591065099E+18
2016/09/20,1.641099349815E+18
2016/09/21,1.7080238241242E+18
2016/09/22,1.8417066641402E+18
2016/09/23,1.5320148503945E+18
2016/09/24,1.5833056023762E+18
2016/09/25,2.2842195751944E+18
2016/09/26,1.9832399809421E+18
2016/09/27,1.8446046916652E+18
2016/09/28,1.9269001049501E+18
2016/09/29,1.7550908758884E+18
2016/09/30,1.6449816017697E+18
2016/10/01,1.922985987747E+18
2016/10/02,1.8778019694037E+18
2016/10/03,1.6156175014514E+18
2016/10/04,1.9027063865469E+18
2016/10/05,1.944366961571E+18
2016/10/06,1.9539556789826E+18
2016/10/07,1.8308618376631E+18
2016/10/08,1.9775043098446E+18
2016/10/09,2.0957503060477E+18
2016/10/10,1.8705537968343E+18
2016/10/11,1.7197603080728E+18
2016/10/12,1.7708373647036E+18
2016/10/13,1.6955090992069E+18
2016/10/14,1.7839147688212E+18
2016/10/15,1.7513423227782E+18
2016/10/16,1.7511542557832E+18
2016/10/17,1.6632014804042E+18
2016/10/18,1.8669765494893E+18
2016/10/19,1.8941568774101E+18
2016/10/20,1.5503111754839E+18
2016/10/21,1.8486419553342E+18
2016/10/22,2.1875431078228E+18
2016/10/23,1.8002046167323E+18
2016/10/24,1.8569468256563E+18
2016/10/25,1.8181582676815E+18
2016/10/26,1.6965389449881E+18
2016/10/27,1.8508777638737E+18
2016/10/28,1.9828128218226E+18
2016/10/29,1.8969778404822E+18
2016/10/30,1.9665770847861E+18
2016/10/31,2.1125182039332E+18
2016/11/01,1.8369260520591E+18
2016/11/02,1.6332022476984E+18
2016/11/03,1.9110617001424E+18
2016/11/04,1.6754995304912E+18
2016/11/05,1.6891754097914E+18
2016/11/06,1.9096646460133E+18
2016/11/07,1.9125072903637E+18
